Vel x  Vel y  Vel z Accel x  Accel y  Accel z  Pressure 
1 0 0 0 0 0 0.0180544
1 0 0 -1.56544e-06 0 0 0.0180562
1.00001 0 0 1.11308e-05 0 0 0.0180474
1.00001 0 0 3.14901e-05 0 0 0.0180408
1.00002 0 0 4.5999e-05 0 0 0.0180189
1.00003 0 0 6.97251e-05 0 0 0.0179914
1.00004 0 0 9.44248e-05 0 0 0.0179507
1.00006 0 0 0.000126967 0 0 0.0178964
1.00008 0 0 0.000165054 0 0 0.0178248
1.0001 0 0 0.000211294 0 0 0.017733
1.00013 0 0 0.000265461 0 0 0.0176176
1.00017 0 0 0.000328307 0 0 0.0174753
1.00021 0 0 0.000399743 0 0 0.0173032
1.00026 0 0 0.0004791 0 0 0.0170984
1.00031 0 0 0.000565492 0 0 0.0168588
1.00036 0 0 0.000658506 0 0 0.016583
1.00041 0 0 0.000755669 0 0 0.0162705
1.00046 0 0 0.000853995 0 0 0.0159216
1.00051 0 0 0.000951887 0 0 0.0155381
1.00056 0 0 0.00104671 0 0 0.0151225
1.0006 0 0 0.00113533 0 0 0.0146783
1.00063 0 0 0.0012158 0 0 0.0142097
1.00066 0 0 0.00128597 0 0 0.0137216
1.00068 0 0 0.00134396 0 0 0.0132189
1.00069 0 0 0.0013895 0 0 0.0127066
1.00069 0 0 0.00142341 0 0 0.0121897
1.00068 0 0 0.00144369 0 0 0.0116726
1.00067 0 0 0.00145226 0 0 0.0111591
1.00065 0 0 0.00145067 0 0 0.0106526
1.00062 0 0 0.00144003 0 0 0.0101559
1.00059 0 0 0.00142194 0 0 0.00967094
1.00056 0 0 0.00139787 0 0 0.00919926
1.00053 0 0 0.00136928 0 0 0.00874186
1.0005 0 0 0.00133755 0 0 0.00829928
1.00047 0 0 0.00130379 0 0 0.00787172
1.00043 0 0 0.00126903 0 0 0.00745906
1.0004 0 0 0.00123405 0 0 0.00706096
1.00037 0 0 0.00119951 0 0 0.00667691
1.00035 0 0 0.00116591 0 0 0.00630627
1.00032 0 0 0.00113359 0 0 0.00594833
1.00029 0 0 0.00110283 0 0 0.00560233
1.00027 0 0 0.00107377 0 0 0.00526747
1.00025 0 0 0.00104653 0 0 0.00494297
1.00023 0 0 0.00102113 0 0 0.00462804
1.00021 0 0 0.000997586 0 0 0.00432193
1.0002 0 0 0.000975856 0 0 0.0040239
1.00018 0 0 0.000955891 0 0 0.00373324
1.00017 0 0 0.000937626 0 0 0.0034493
1.00016 0 0 0.000920987 0 0 0.00317143
1.00015 0 0 0.000905896 0 0 0.00289904
