Velocity x  Velocity y  Velocity z  Pressure 
0 0 0 0 0 0 -0.445951
0 0 0 0 0 0 -0.405421
0 0 0 0 0 0 -0.379136
0 0 0 0 0 0 -0.350955
0 0 0 0 0 0 -0.324942
0 0 0 0 0 0 -0.303025
0 0 0 0 0 0 -0.28016
0 0 0 0 0 0 -0.200264
0 0 0 0 0 0 -0.659778
0 0 0 0 0 0 -0.657456
0 0 0 0 0 0 -0.591826
0 0 0 0 0 0 -0.52515
0 0 0 0 0 0 -0.466605
0 0 0 0 0 0 -0.430363
0 0 0 0 0 0 -0.393178
0 0 0 0 0 0 -0.364214
0 0 0 0 0 0 -0.337546
0 0 0 0 0 0 -0.312956
0 0 0 0 0 0 -0.297426
0 0 0 0 0 0 -0.27422
0 0 0 0 0 0 -0.236731
0 0 0 0 0 0 -0.21985
0 0 0 0 0 0 -0.200476
0 0 0 0 0 0 -0.179985
0 0 0 0 0 0 -0.160002
0 0 0 0 0 0 -0.137816
0 0 0 0 0 0 -0.125116
0 0 0 0 0 0 -0.110493
0 0 0 0 0 0 -0.10292
0 0 0 0 0 0 -0.0851881
0 0 0 0 0 0 -0.0708058
0 0 0 0 0 0 -0.0559444
0 0 0 0 0 0 -0.0454316
0 0 0 0 0 0 -0.034371
0 0 0 0 0 0 -0.0173705
0 0 0 0 0 0 -0.0161136
0 0 0 0 0 0 -0.0068357
0 0 0 0 0 0 0.00334804
0 0 0 0 0 0 0.00955299
0 0 0 0 0 0 0.0173836
0 0 0 0 0 0 0.0243005
0 0 0 0 0 0 0.0345056
0 0 0 0 0 0 0.0471814
0 0 0 0 0 0 0.0562234
0 0 0 0 0 0 0.0579736
0 0 0 0 0 0 0.0610595
0 0 0 0 0 0 0.0612605
0 0 0 0 0 0 0.0462194
0 0 0 0 0 0 0.00680836
0 0 0 0 0 0 -0.253997
0 0 0 0 0 0 -0.231723
0 0 0 0 0 0 -0.213853
0 0 0 0 0 0 -0.193515
0 0 0 0 0 0 -0.170039
0 0 0 0 0 0 -0.152448
0 0 0 0 0 0 -0.133407
0 0 0 0 0 0 -0.123438
0 0 0 0 0 0 -0.110121
0 0 0 0 0 0 -0.0948507
0 0 0 0 0 0 -0.0786639
0 0 0 0 0 0 -0.0660061
0 0 0 0 0 0 -0.0524649
0 0 0 0 0 0 -0.0423954
0 0 0 0 0 0 -0.0292834
0 0 0 0 0 0 -0.0182044
0 0 0 0 0 0 -0.0130874
0 0 0 0 0 0 -0.0061217
0 0 0 0 0 0 0.00433103
0 0 0 0 0 0 0.0107605
0 0 0 0 0 0 0.0183984
0 0 0 0 0 0 0.0289058
0 0 0 0 0 0 0.0394215
0 0 0 0 0 0 0.0506674
0 0 0 0 0 0 0.057071
0 0 0 0 0 0 0.0589396
0 0 0 0 0 0 0.060507
0 0 0 0 0 0 0.0542765
0 0 0 0 0 0 0.0310009
0 0 0 0 0 0 -0.0445337
0.961013 0.0248075 0 -0.130618 0.0904315 0 0.0677231
0.957422 0.012019 0 -0.152696 0.0299438 0 0.0720777
0.957765 0.000968979 0 -0.170371 -0.0214735 0 0.0744064
0.960856 -0.00860673 0 -0.159915 -0.0738343 0 0.0764545
0.965428 -0.0165071 0 -0.129271 -0.0782154 0 0.0764763
0.971183 -0.0228327 0 -0.0946559 -0.0935485 0 0.073868
0.977664 -0.02749 0 -0.0663107 -0.108162 0 0.0709071
0.98429 -0.030695 0 -0.029939 -0.130646 0 0.0692059
0.990874 -0.0327518 0 -0.0204892 -0.139088 0 0.0682111
0.996956 -0.0336067 0 -0.00842316 -0.148049 0 0.0657388
1.00248 -0.0341281 0 -0.0023392 -0.141247 0 0.0615563
1.00866 -0.0332249 0 0.0171037 -0.122926 0 0.0563484
1.01447 -0.0309658 0 0.0214982 -0.105737 0 0.0505129
0.964577 0.0313656 0 -0.117163 0.125202 0 0.0650462
0.958757 0.0183852 0 -0.14317 0.0560706 0 0.0702726
0.956914 0.00619333 0 -0.164107 -0.00111573 0 0.0734321
0.958759 -0.0041038 0 -0.179172 -0.0544593 0 0.0752384
0.962738 -0.0128282 0 -0.157491 -0.0822061 0 0.0769737
0.968294 -0.0198379 0 -0.130677 -0.0925591 0 0.0752903
0.974475 -0.025255 0 -0.0904355 -0.105726 0 0.0726214
0.981036 -0.0292719 0 -0.0550543 -0.130156 0 0.0699237
0.987479 -0.0319581 0 -0.0232452 -0.135464 0 0.0691363
0.993838 -0.0335339 0 -0.0141587 -0.140474 0 0.0674523
0.999769 -0.0342137 0 -0.00896894 -0.142304 0 0.0640596
1.0055 -0.0336514 0 0.00116527 -0.13027 0 0.0592137
1.01172 -0.0318278 0 0.0142116 -0.109311 0 0.0538456
1.01752 -0.0290409 0 0.0303621 -0.0995503 0 0.0471512
1.02608 -0.02369 0 0.064048 -0.0905737 0 0.0369583
1.03101 -0.0183699 0 0.0729723 -0.0712976 0 0.0298751
1.03449 -0.0121333 0 0.057993 -0.0558146 0 0.0219841
1.03733 -0.00553594 0 0.0404608 -0.0378772 0 0.0126744
1.03811 0.00281706 0 0.0153808 -0.00191324 0 0.00397586
1.03715 0.011973 0 -0.000601426 0.0170604 0 -0.00271843
1.03353 0.0221032 0 -0.0373148 0.0182363 0 -0.00538019
1.02734 0.0324393 0 -0.0600146 0.00777599 0 -0.00474323
1.01885 0.0418175 0 -0.0888283 0.00539541 0 -0.000183838
1.00797 0.0481623 0 -0.113886 -0.00890619 0 0.00828974
0.99603 0.0499045 0 -0.10892 -0.0203414 0 0.0207702
0.982096 0.0463355 0 -0.0845875 -0.0174864 0 0.0361347
0.970314 0.0382118 0 -0.0524462 -0.0424485 0 0.0476775
1.02325 -0.0256157 0 0.0511961 -0.0827521 0 0.0406524
1.02859 -0.0211123 0 0.0674726 -0.0726586 0 0.033431
1.0329 -0.0155948 0 0.0637504 -0.0609317 0 0.0263226
1.03633 -0.00930312 0 0.0449457 -0.059645 0 0.0173415
1.0384 -0.0018309 0 0.0343669 -0.0333711 0 0.00816766
1.03826 0.00690652 0 0.0138212 -0.0165729 0 8.76317e-05
1.03598 0.0166758 0 -0.0089073 0.00853812 0 -0.00440817
1.03128 0.0268306 0 -0.0456382 0.00491017 0 -0.00553216
1.02416 0.0367705 0 -0.0848528 -0.00545341 0 -0.00297329
1.01432 0.0449341 0 -0.102855 -0.0155922 0 0.00361064
1.00276 0.0497993 0 -0.117801 -0.0328379 0 0.0139586
0.989628 0.0496015 0 -0.0931591 -0.0103929 0 0.0283016
0.975594 0.0432983 0 -0.0790511 -0.0321042 0 0.0422006
0.964771 0.0321006 0 -0.0771141 -0.0482261 0 0.0511864
0.957631 0.0122584 0 -0.0619126 -0.0896106 0 0.0517977
0.957144 0.000599938 0 -0.0878547 -0.0633348 0 0.0437062
0.959636 -0.00903021 0 -0.111398 -0.0692615 0 0.0337879
0.963757 -0.0155021 0 -0.138918 -0.0564984 0 0.0239793
0.96958 -0.0206511 0 -0.125533 -0.0420584 0 0.0147206
0.975778 -0.0245448 0 -0.118424 -0.0113146 0 0.0078442
0.982505 -0.0270404 0 -0.0790156 -0.0321267 0 0.00159722
0.988915 -0.0282822 0 -0.0697604 -0.044056 0 -0.00510151
0.99475 -0.0285714 0 -0.065008 -0.0644077 0 -0.0110207
0.999955 -0.0283787 0 -0.0587481 -0.0837424 0 -0.0160459
1.00422 -0.0278548 0 -0.0545147 -0.085019 0 -0.0190641
1.00884 -0.0268608 0 -0.0337522 -0.0915407 0 -0.02067
1.01352 -0.0246325 0 -0.0221836 -0.0869826 0 -0.021429
0.958677 0.0186715 0 -0.0937143 -0.0806105 0 0.0539826
0.95641 0.00583522 0 -0.0940552 -0.0911185 0 0.048006
0.957605 -0.00489975 0 -0.113002 -0.0816561 0 0.0388247
0.961514 -0.0127337 0 -0.152732 -0.0628714 0 0.0286805
0.966779 -0.0182618 0 -0.158997 -0.0483903 0 0.0193605
0.972747 -0.0226394 0 -0.135253 -0.0196347 0 0.0104546
0.979369 -0.0259049 0 -0.116758 -0.0348022 0 0.00465328
0.985852 -0.0278362 0 -0.0849921 -0.0490011 0 -0.00212633
0.991969 -0.02877 0 -0.066912 -0.062022 0 -0.00847903
0.997659 -0.0287669 0 -0.0605505 -0.071683 0 -0.0139287
1.00218 -0.0280153 0 -0.0594463 -0.0674718 0 -0.0180981
1.00665 -0.027109 0 -0.0468031 -0.0779881 0 -0.0199491
1.01128 -0.0253156 0 -0.0314724 -0.0779105 0 -0.0214416
1.01586 -0.0228796 0 -0.00941881 -0.0814225 0 -0.021346
1.02218 -0.0184797 0 0.0406112 -0.0883543 0 -0.0206017
1.02562 -0.0145391 0 0.0539708 -0.0829413 0 -0.0191417
1.02854 -0.00988202 0 0.0619968 -0.077433 0 -0.0159782
1.03064 -0.0047777 0 0.0469386 -0.0609388 0 -0.0103127
1.03183 0.0010566 0 0.0566449 -0.0334452 0 -0.00323691
1.03182 0.0080413 0 0.0621296 -0.00500115 0 0.00429844
1.03038 0.0160918 0 0.0648916 0.0216421 0 0.0119467
1.02733 0.0250793 0 0.0631077 0.0551406 0 0.0198827
1.02271 0.0345947 0 0.0551141 0.100991 0 0.0284235
1.01612 0.0439507 0 0.0373781 0.160747 0 0.0373124
1.00671 0.0498917 0 0.0135287 0.219452 0 0.0451799
0.994539 0.0513629 0 -0.00424391 0.248578 0 0.0513345
0.980944 0.0471698 0 -0.0457637 0.234983 0 0.0566708
1.02023 -0.0199076 0 0.0212375 -0.0766239 0 -0.0210422
1.02401 -0.016392 0 0.0442597 -0.0723247 0 -0.0201401
1.02727 -0.0122296 0 0.0552962 -0.0729861 0 -0.0179051
1.02978 -0.00750785 0 0.0494013 -0.0717555 0 -0.0135345
1.03141 -0.00212132 0 0.0491853 -0.0526729 0 -0.00676942
1.03203 0.00425849 0 0.057357 -0.02617 0 0.000506272
1.03142 0.0116839 0 0.0648218 0.00265662 0 0.00807248
1.02939 0.0202411 0 0.0667705 0.0326095 0 0.0159236
1.0258 0.0296505 0 0.0614263 0.0707665 0 0.0240283
1.02007 0.0392113 0 0.0484121 0.120221 0 0.0329194
1.01215 0.0470849 0 0.0257453 0.179489 0 0.0415034
1.00109 0.0512561 0 0.00122414 0.231914 0 0.0484657
0.987508 0.0500753 0 -0.0280526 0.242595 0 0.0543027
0.974664 0.0429236 0 -0.0795642 0.202389 0 0.0591479
0.977515 -0.00534311 0 -0.00356737 0.451131 0 0.0828101
0.973281 -0.00358991 0 -0.11076 0.493008 0 0.0930659
0.970776 -0.00468389 0 0.045898 0.367297 0 0.096302
0.972659 -0.00790627 0 0.0618536 0.218445 0 0.0938668
0.976309 -0.0110879 0 0.111439 0.0395028 0 0.0899871
0.979147 -0.0135653 0 0.125273 0.0304171 0 0.0875002
0.981802 -0.01636 0 0.158965 0.00527356 0 0.087129
0.984299 -0.0194907 0 0.296236 -0.0583408 0 0.0866711
0.988683 -0.0216014 0 0.473706 -0.0928946 0 0.0854831
0.995297 -0.0194799 0 0.657508 -0.187294 0 0.0819963
0.99849 -0.0180548 0 0.626079 -0.0143068 0 0.0731834
0.978733 -0.00572469 0 -0.0169494 0.354099 0 0.0775688
0.973601 -0.00490946 0 -0.0786658 0.458995 0 0.0885161
0.970744 -0.00499278 0 -0.0976392 0.472237 0 0.094598
0.971331 -0.00600278 0 -0.0150587 0.262244 0 0.096401
0.974309 -0.0094487 0 0.0489505 0.0900784 0 0.0922597
0.977347 -0.0127881 0 0.0916538 0.00440414 0 0.0882182
0.980327 -0.0156705 0 0.133353 -0.00940911 0 0.0868661
0.983386 -0.0183286 0 0.23171 -0.0100892 0 0.0864954
0.986837 -0.0197152 0 0.359453 -0.0301377 0 0.086477
0.991149 -0.0206297 0 0.658879 -0.0515968 0 0.0812609
0.996421 -0.0206628 0 0.646309 -0.0562998 0 0.0747091
1.00109 -0.0183844 0 0.542171 0.0244323 0 0.0664198
1.00823 -0.0147816 0 0.367371 0.175113 0 0.0563589
1.01299 -0.0145415 0 0.227375 0.174694 0 0.0494188
1.01878 -0.0113357 0 0.184508 0.101423 0 0.0382072
1.01936 -0.00267317 0 0.615481 0.222463 0 0.0264961
1.01597 0.00093876 0 0.784475 0.492153 0 0.0149907
1.01086 0.00245025 0 0.889764 0.717058 0 0.00869198
1.00188 0.00279946 0 0.896869 1.02942 0 0.00561475
0.999725 0.00135746 0 0.616307 1.2689 0 -0.00401443
0.989963 0.00604819 0 0.313859 0.698806 0 -0.00344928
0.975693 0.00107694 0 0.402248 1.13759 0 0.00946572
0.981427 0.00115824 0 0.314995 1.4558 0 0.0183259
1.00617 -0.016552 0 0.437541 0.0659195 0 0.0584506
1.01098 -0.0144743 0 0.344275 0.0315006 0 0.0534648
1.01373 -0.00996947 0 0.246312 0.0573867 0 0.047019
1.01886 -0.00629098 0 0.404637 0.430504 0 0.0277494
1.01951 -0.00234926 0 0.592759 0.606687 0 0.0142299
1.01471 0.00158572 0 0.700733 0.773681 0 0.0059554
1.00728 0.00247036 0 0.735967 0.961917 0 0.00178033
0.997925 0.00389052 0 0.725343 1.05655 0 0.000492168
0.985456 0.00553007 0 0.629971 0.977673 0 0.00617869
0.990367 -0.000622793 0 0.261478 1.01206 0 -0.00564124
0.983887 0.00235642 0 0.279638 1.2974 0 0.0122848
0.977425 0.00481986 0 0.19664 1.40367 0 0.0255338
0.973188 0.0119626 0 -0.128676 1.33647 0 0.0125572
0.964604 0.0129663 0 -0.356702 1.07861 0 -0.000832515
0.963146 -0.00229816 0 -0.202537 0.526465 0 -0.00928953
0.973236 -0.010488 0 0.0315797 0.0961641 0 -0.0133958
0.980954 -0.0146607 0 0.250888 -0.202005 0 -0.0159468
0.98558 -0.0149699 0 0.306959 -0.17434 0 -0.0178989
0.985759 -0.0146295 0 0.367663 -0.202171 0 -0.0230899
0.986562 -0.0178084 0 0.564017 -0.215335 0 -0.0274822
0.992574 -0.0186415 0 0.64908 -0.121691 0 -0.0320433
0.99796 -0.0154266 0 0.88545 -0.195919 0 -0.0337458
1.00074 -0.014495 0 0.719065 0.012383 0 -0.0315527
0.973372 0.00895371 0 0.0420389 1.34531 0 0.0224919
0.967989 0.0109876 0 -0.135719 1.26238 0 0.0101086
0.969481 0.00884947 0 -0.0774277 1.04123 0 -0.00289893
0.972425 -0.00530374 0 0.0491508 0.296549 0 -0.0093681
0.977718 -0.0120416 0 0.23293 0.00544549 0 -0.0105119
0.982199 -0.0155054 0 0.300253 -0.14728 0 -0.0129864
0.984536 -0.0168148 0 0.3543 -0.136679 0 -0.0168192
0.987097 -0.0161419 0 0.476479 -0.130158 0 -0.0248255
0.989909 -0.0159081 0 0.569248 -0.16714 0 -0.0323458
0.993623 -0.0184054 0 0.804736 -0.103851 0 -0.0294882
0.998559 -0.0167439 0 0.747829 -0.132027 0 -0.0328718
1.00207 -0.0151315 0 0.548399 -0.0422601 0 -0.0314797
1.00666 -0.0128159 0 0.224669 0.137553 0 -0.0278139
1.01139 -0.0112965 0 0.0259986 0.0796899 0 -0.0272128
1.01613 -0.00669789 0 -0.00378759 0.066129 0 -0.0192701
1.01648 -0.00376754 0 0.232503 0.0654821 0 -0.00725613
1.01696 0.000575321 0 0.24012 0.158102 0 0.0031006
1.01203 0.00336676 0 0.204785 0.163749 0 0.0124003
1.00488 0.00338045 0 0.143479 0.154383 0 0.023907
0.999183 0.00186896 0 0.0306943 0.173417 0 0.0394287
0.993615 0.00391182 0 0.00780537 -0.0157671 0 0.0533301
0.987405 -0.00315313 0 0.0859781 0.065954 0 0.0640071
0.9857 -0.00584667 0 0.143043 0.200128 0 0.0638915
1.00549 -0.0134527 0 0.343705 0.0120526 0 -0.029653
1.00929 -0.0111123 0 0.163221 -0.0191944 0 -0.029843
1.01333 -0.00812352 0 0.0607266 -0.0361969 0 -0.0259121
1.01684 -0.00693974 0 0.120738 0.201928 0 -0.0106752
1.01717 -0.00144587 0 0.199282 0.178633 0 -0.00153769
1.01536 0.00151118 0 0.216552 0.176276 0 0.00766881
1.01002 0.00301292 0 0.1848 0.151256 0 0.0174388
1.0028 0.00371766 0 0.144656 0.122155 0 0.0304277
0.995195 0.00385504 0 0.162245 0.0702126 0 0.0440059
0.994085 -0.00110934 0 -0.0376408 0.0772849 0 0.0618634
0.988174 -0.00338703 0 0.0600601 0.166785 0 0.0640831
0.983756 -0.00533036 0 0.0577683 0.264988 0 0.0663538
1.03732 -0.0521312 0 0.0256691 -0.0434475 0 -0.00777436
0.984769 -0.07261 0 0.0127763 -0.0467227 0 0.0394395
1.0739 -0.0116485 0 0.0504664 -0.0659827 0 -0.0239855
1.01895 -0.0839377 0 0.112308 -0.0894591 0 -0.00586529
1.08862 -0.0371762 0 0.150973 0.00643432 0 -0.0564973
0.933019 -0.0725038 0 0.0098228 -0.20215 0 0.0384041
0.913635 -0.0597183 0 -0.0339335 -0.0576466 0 0.115658
1.1176 0.0503514 0 0.173045 0.156156 0 -0.0755861
1.03169 -0.098978 0 0.0269345 -0.0428356 0 -0.000638807
1.07408 -0.0754166 0 0.0171452 -0.0421417 0 -0.0351087
1.07842 -0.122763 0 0.174943 -0.0768663 0 -0.0710145
0.997974 -0.154744 0 0.173433 -0.137879 0 -0.0181158
1.10375 -0.0465252 0 -0.00668776 -0.068044 0 -0.0528276
0.914993 -0.14612 0 0.177031 -0.268155 0 0.0265893
1.12211 0.00894542 0 0.0517048 -0.186185 0 -0.0519785
0.846775 -0.0672963 0 -0.113696 -0.511556 0 0.0572159
1.15588 -0.0923352 0 0.23468 -0.0482973 0 -0.139742
0.986058 -0.132924 0 0.0373422 -0.06533 0 0.0428858
0.915562 -0.142452 0 0.00567155 -0.117724 0 0.113714
1.22093 -0.0142233 0 0.345082 0.0374445 0 -0.194136
1.01078 0.123156 0 -0.00989949 0.241252 0 0.0338048
0.896434 0.053042 0 -0.0947437 0.0669979 0 0.140585
1.06876 -0.106155 0 0.0168154 -0.0353181 0 -0.0345915
0.817463 -0.0841314 0 -0.104101 -0.127464 0 0.211147
1.04912 -0.187322 0 0.186267 -0.100403 0 -0.0650569
1.05468 0.0773508 0 0.28651 0.105925 0 0.00431149
1.228 0.124466 0 0.373571 0.313221 0 -0.187915
1.13352 -0.161475 0 0.197777 -0.0920146 0 -0.135538
1.03311 -0.140662 0 0.0347187 -0.0388473 0 -0.0045742
1.10016 -0.0760839 0 0.000797956 -0.0298275 0 -0.0576464
0.956222 -0.194249 0 0.230748 -0.174962 0 -0.00363496
0.905599 0.0785731 0 -0.464539 0.34134 0 0.0562869
1.13735 -0.0392564 0 -0.0812303 -0.110605 0 -0.076327
1.04008 -0.0453895 0 0.0972636 -0.0384035 0 -0.0044801
0.846792 -0.161962 0 0.311387 -0.434601 0 0.0463747
1.00875 -0.047129 0 0.0205866 -0.0403377 0 0.00838821
1.06615 -0.0435208 0 0.0249443 -0.0528935 0 -0.0253003
1.16116 0.0670783 0 0.261807 -0.52538 0 -0.0671683
0.984268 -0.057218 0 0.0511131 -0.100985 0 0.0301429
1.06574 0.0259263 0 0.121041 -0.0326732 0 -0.00860358
1.0409 -0.0254109 0 0.0327696 -0.0434099 0 -0.0111202
0.804523 0.0926119 0 -0.221064 0.0433868 0 0.224742
0.995903 0.233236 0 -0.0995254 0.37195 0 0.0465006
0.977827 -0.097985 0 0.0977497 -0.145505 0 0.0129415
0.964842 -0.183998 0 0.0749737 -0.103643 0 0.0607943
1.23148 -0.10014 0 0.317258 -0.0861104 0 -0.224802
1.08859 -0.0988803 0 0.0172042 -0.036045 0 -0.0525301
0.921298 -0.0181514 0 -0.157766 -0.121367 0 0.0529002
1.00964 -0.215218 0 0.220078 -0.107755 0 -0.0424394
0.736331 -0.0281375 0 -0.378777 -1.3946 0 0.0631314
1.09937 -0.203648 0 0.249864 -0.109116 0 -0.113121
1.06388 -0.132698 0 0.0896474 -0.029576 0 -0.0336845
1.12008 -0.0691047 0 0.011156 -0.0255662 0 -0.0732741
0.908117 -0.205234 0 0.273919 -0.222873 0 0.0174128
1.16577 -0.0185096 0 -0.172341 -0.145828 0 -0.0927084
1.01656 -0.175576 0 0.0866985 -0.0289844 0 0.00746968
1.00983 0.15934 0 0.505624 0.701043 0 0.0232023
1.06886 0.00765644 0 0.0998768 0.0671316 0 -0.0311071
0.963159 -0.043466 0 -0.0100064 -0.0363367 0 0.0538583
1.19302 -0.160375 0 0.2607 -0.141132 0 -0.199172
1.06011 -0.070424 0 0.136258 -0.0462935 0 -0.036277
0.955132 -0.0939423 0 0.00632689 -0.0660576 0 0.0732073
1.01746 -0.066887 0 0.0225585 -0.0426037 0 0.00866672
1.17985 0.294482 0 0.150941 0.665732 0 -0.143693
1.0894 0.118177 0 0.107279 0.266902 0 -0.0431342
0.772918 -0.140581 0 0.455769 -0.798179 0 0.0602061
1.00916 -0.0513632 0 0.0715092 -0.0757255 0 0.0226789
1.02356 -0.0353241 0 0.0256528 -0.042852 0 -0.00534937
0.82891 -0.188403 0 -0.0639377 -0.209341 0 0.191128
1.04479 -0.0738356 0 0.023242 -0.043067 0 -0.0117986
1.1401 -0.02842 0 0.219264 0.0308297 0 -0.108951
1.03057 -0.11641 0 0.146879 -0.0995607 0 -0.028242
1.09706 -0.0766045 0 0.174873 -0.0352987 0 -0.075029
1.32229 0.0466385 0 0.560873 0.101475 0 -0.304799
1.04765 -0.00767904 0 0.0459125 -0.0388542 0 -0.009023
0.988867 -0.0451749 0 0.00803829 -0.0398636 0 0.0243857
0.929621 0.112483 0 -0.0933925 0.164619 0 0.11182
1.05279 -0.0226343 0 0.0952036 -0.00185593 0 -0.0124315
0.959625 -0.0449612 0 -0.00863541 -0.111408 0 0.0424759
0.998232 -0.0921178 0 0.0214568 -0.0500832 0 0.0296173
0.692043 -0.0484271 0 -0.251641 -0.158541 0 0.31296
1.05101 0.0530302 0 0.0594299 0.158036 0 -0.0159773
0.935045 -0.00716762 0 -0.035673 -0.0166769 0 0.0882034
1.08124 -0.118792 0 -0.0982838 -0.0416143 0 -0.0499352
1.05414 -0.224506 0 0.0595237 -0.0583448 0 -0.0812668
1.08665 -0.0615451 0 0.00892164 -0.0483134 0 -0.042965
0.926934 -0.220154 0 0.0853046 -0.185869 0 0.0957772
0.960371 -0.127507 0 0.134921 -0.185072 0 0.0115267
1.08681 0.0471614 0 0.211408 -0.0835011 0 -0.0197054
1.29374 -0.0737011 0 0.396635 -0.088353 0 -0.290906
0.859815 0.0173128 0 -0.504522 -0.201626 0 0.0617296
0.758122 0.20775 0 -3.10359 1.15256 0 0.0580517
1.10484 -0.0902961 0 0.0306097 0.0164428 0 -0.06587
0.966269 -0.227817 0 0.261126 -0.157848 0 -0.0165259
1.11243 -0.0267949 0 -0.00341275 -0.105577 0 -0.0541349
0.883237 -0.119057 0 0.118461 -0.36807 0 0.0424737
1.13684 -0.206734 0 0.0249062 -0.0108602 0 -0.151619
1.05767 -0.152287 0 -0.100373 -0.0521018 0 -0.029778
1.36204 0.171513 0 0.355514 0.538822 0 -0.349534
1.05499 -0.0235081 0 0.03732 -0.0486017 0 -0.0161769
1.06026 -0.0591366 0 0.0218843 -0.0467173 0 -0.0228216
0.651803 0.174828 0 -0.378897 -0.00812622 0 0.328878
1.13668 -0.0638068 0 -0.263827 -0.0592206 0 -0.0859634
1.11527 -0.115179 0 0.196069 -0.0654082 0 -0.104098
0.867188 -0.216323 0 0.288195 -0.217883 0 0.0321507
1.01327 -0.116598 0 0.0320636 -0.0484721 0 0.0163398
1.10648 0.205881 0 1.37177 -0.331746 0 -0.0343758
1.07508 -0.161357 0 0.184557 -0.0931478 0 -0.0797468
1.04944 -0.110215 0 0.0275176 -0.0368584 0 -0.0173547
1.19021 0.00642403 0 -0.590039 -0.638876 0 -0.117089
1.13425 -0.040845 0 0.0546242 -0.396256 0 -0.0971138
1.05587 -0.0912253 0 0.022478 -0.0397853 0 -0.0215171
