Vel x  Vel y  Vel z Accel x  Accel y  Accel z  Pressure 
1 0 0 0 0 0 0.00258142
1 0 0 -6.96489e-07 0 0 0.00258358
1.00001 0 0 2.57023e-05 0 0 0.0025749
1.00001 0 0 5.20902e-05 0 0 0.0025737
1.00002 0 0 7.97937e-05 0 0 0.00255996
1.00003 0 0 0.000114808 0 0 0.00255205
1.00004 0 0 0.000155013 0 0 0.00254502
1.00005 0 0 0.000204673 0 0 0.00254722
1.00007 0 0 0.000263612 0 0 0.00256204
1.0001 0 0 0.000334076 0 0 0.00259618
1.00013 0 0 0.00041644 0 0 0.00265584
1.00016 0 0 0.00051153 0 0 0.00274795
1.0002 0 0 0.0006193 0 0 0.00287927
1.00025 0 0 0.000739036 0 0 0.00305619
1.00029 0 0 0.000869419 0 0 0.00328428
1.00034 0 0 0.00100858 0 0 0.00356772
1.00039 0 0 0.00115414 0 0 0.00390896
1.00045 0 0 0.00130269 0 0 0.00430821
1.00049 0 0 0.00145019 0 0 0.00476322
1.00054 0 0 0.00159324 0 0 0.00526912
1.00058 0 0 0.00172844 0 0 0.00581846
1.00061 0 0 0.0018517 0 0 0.00640157
1.00063 0 0 0.00196055 0 0 0.00700692
1.00065 0 0 0.00205314 0 0 0.00762184
1.00066 0 0 0.00212821 0 0 0.00823294
1.00066 0 0 0.00218506 0 0 0.00882735
1.00065 0 0 0.00222457 0 0 0.00939276
1.00064 0 0 0.00224714 0 0 0.00991802
1.00062 0 0 0.00225519 0 0 0.010394
1.00059 0 0 0.00225016 0 0 0.0108133
1.00057 0 0 0.00223422 0 0 0.0111703
1.00054 0 0 0.00220948 0 0 0.0114614
1.0005 0 0 0.00217788 0 0 0.0116847
1.00047 0 0 0.0021413 0 0 0.0118397
1.00044 0 0 0.00210132 0 0 0.0119272
1.00041 0 0 0.00205933 0 0 0.0119491
1.00038 0 0 0.00201647 0 0 0.0119079
1.00035 0 0 0.00197366 0 0 0.0118066
1.00032 0 0 0.00193162 0 0 0.0116487
1.0003 0 0 0.00189087 0 0 0.0114379
1.00027 0 0 0.00185183 0 0 0.0111779
1.00025 0 0 0.00181476 0 0 0.0108725
1.00023 0 0 0.00177983 0 0 0.0105254
1.00021 0 0 0.00174713 0 0 0.01014
1.00019 0 0 0.00171671 0 0 0.00971968
1.00018 0 0 0.00168856 0 0 0.00926771
1.00016 0 0 0.00166262 0 0 0.00878707
1.00015 0 0 0.00163885 0 0 0.00828056
1.00014 0 0 0.00161717 0 0 0.0077508
1.00013 0 0 0.00159748 0 0 0.00720023
1.00012 0 0 0.00157971 0 0 0.00663113
1.00011 0 0 0.00156376 0 0 0.00604562
1.0001 0 0 0.00154955 0 0 0.00544568
1.0001 0 0 0.001537 0 0 0.00483315
1.00009 0 0 0.00152604 0 0 0.00420979
1.00009 0 0 0.00151659 0 0 0.00357721
1.00008 0 0 0.00150859 0 0 0.002937
1.00008 0 0 0.001502 0 0 0.00229061
1.00008 0 0 0.00149676 0 0 0.0016395
1.00008 0 0 0.00149286 0 0 0.000985033
1.00008 0 0 0.00149023 0 0 0.000328565
1.00008 0 0 0.00148958 0 0 -1.33302e-09
1 0 0 0 0 0 0.00258136
1 -2.47117e-06 0 -8.98193e-07 -7.31104e-06 0 0.0025835
1.00001 -2.21543e-06 0 2.51117e-05 -1.685e-05 0 0.00257481
1.00001 -2.93019e-06 0 5.17608e-05 -1.07953e-05 0 0.00257352
1.00002 -3.98479e-06 0 7.9647e-05 -1.72696e-05 0 0.00255991
1.00003 -5.30442e-06 0 0.000114659 -1.78016e-05 0 0.00255194
1.00004 -7.02033e-06 0 0.000154939 -2.28664e-05 0 0.00254496
1.00005 -8.98164e-06 0 0.000204474 -2.68245e-05 0 0.00254716
1.00007 -1.12127e-05 0 0.00026345 -3.24063e-05 0 0.002562
1.0001 -1.36047e-05 0 0.000333795 -3.81023e-05 0 0.00259616
1.00013 -1.60884e-05 0 0.000416145 -4.43761e-05 0 0.00265585
1.00016 -1.85408e-05 0 0.000511191 -5.06876e-05 0 0.00274799
1.0002 -2.0833e-05 0 0.00061872 -5.69248e-05 0 0.00287935
1.00025 -2.2811e-05 0 0.000738457 -6.25604e-05 0 0.00305632
