 Vel x  Vel y  Vel z  Previous Vel x  Previous Vel y  Previous Vel z  Accel x  Accel y  Accel z  Previous Accel x  Previous Accel y  Previous Accel z  Pressure 
0 0 0 0 0 0 0 0 0 0 0 0 -0.167842
0 0 0 0 0 0 0 0 0 0 0 0 0.0122197
0 0 0 0 0 0 0 0 0 0 0 0 0.0946663
0 0 0 0 0 0 0 0 0 0 0 0 -0.284255
0.420631 -0.0975868 0 0.42064 -0.0975969 0 -0.000475466 0.000505569 0 -0.000484631 0.000507863 0 -0.044778
0.77771 -0.00509418 0 0.777711 -0.00508947 0 -7.24413e-05 -0.000235525 0 -6.91454e-05 -0.000256665 0 -0.0369597
1.08386 0.0126582 0 1.08386 0.0126588 0 1.68002e-05 -3.16683e-05 0 1.49885e-05 -1.47987e-05 0 -0.0801126
1.06078 0.00939092 0 1.06078 0.00939124 0 -6.94595e-05 -1.60659e-05 0 -7.75847e-05 -6.91834e-06 0 -0.0678875
0.922427 0.0534869 0 0.922428 0.0534871 0 -3.22496e-05 -1.26057e-05 0 -3.15589e-05 -1.98702e-05 0 0.0895687
0.943405 0.042426 0 0.943405 0.042426 0 -2.82111e-05 1.5276e-06 0 -2.82709e-05 -1.4745e-05 0 0.0708249
1.00005 -0.0357744 0 1.00005 -0.0357746 0 2.79839e-05 8.98659e-06 0 3.14764e-05 2.37708e-05 0 0.00688767
0.991473 -0.0245207 0 0.991474 -0.0245214 0 -5.33984e-05 3.13011e-05 0 -4.72839e-05 3.80986e-05 0 0.0063484
0 0 0 0 0 0 0 0 0 0 0 0 -0.155911
0 0 0 0 0 0 0 0 0 0 0 0 -0.145921
0 0 0 0 0 0 0 0 0 0 0 0 -0.13781
0 0 0 0 0 0 0 0 0 0 0 0 -0.130447
0 0 0 0 0 0 0 0 0 0 0 0 -0.124
0 0 0 0 0 0 0 0 0 0 0 0 -0.118099
0 0 0 0 0 0 0 0 0 0 0 0 -0.112701
0 0 0 0 0 0 0 0 0 0 0 0 -0.107612
0 0 0 0 0 0 0 0 0 0 0 0 -0.10277
0 0 0 0 0 0 0 0 0 0 0 0 -0.0981727
0 0 0 0 0 0 0 0 0 0 0 0 -0.0939142
0 0 0 0 0 0 0 0 0 0 0 0 -0.0898392
0 0 0 0 0 0 0 0 0 0 0 0 -0.0860072
0 0 0 0 0 0 0 0 0 0 0 0 -0.0819723
0 0 0 0 0 0 0 0 0 0 0 0 -0.0781054
0 0 0 0 0 0 0 0 0 0 0 0 -0.0742705
0 0 0 0 0 0 0 0 0 0 0 0 -0.0701563
0 0 0 0 0 0 0 0 0 0 0 0 -0.0660699
0 0 0 0 0 0 0 0 0 0 0 0 -0.0620406
0 0 0 0 0 0 0 0 0 0 0 0 -0.0575324
0 0 0 0 0 0 0 0 0 0 0 0 -0.0531362
0 0 0 0 0 0 0 0 0 0 0 0 -0.0484676
0 0 0 0 0 0 0 0 0 0 0 0 -0.0428527
0 0 0 0 0 0 0 0 0 0 0 0 -0.0369695
0 0 0 0 0 0 0 0 0 0 0 0 -0.0311403
0 0 0 0 0 0 0 0 0 0 0 0 -0.0238958
0 0 0 0 0 0 0 0 0 0 0 0 -0.0170132
0 0 0 0 0 0 0 0 0 0 0 0 -0.00848692
0 0 0 0 0 0 0 0 0 0 0 0 0.00113188
0 0 0 0 0 0 0 0 0 0 0 0 -0.161757
0 0 0 0 0 0 0 0 0 0 0 0 -0.15067
0 0 0 0 0 0 0 0 0 0 0 0 -0.141788
0 0 0 0 0 0 0 0 0 0 0 0 -0.133992
0 0 0 0 0 0 0 0 0 0 0 0 -0.127158
0 0 0 0 0 0 0 0 0 0 0 0 -0.120969
0 0 0 0 0 0 0 0 0 0 0 0 -0.115345
0 0 0 0 0 0 0 0 0 0 0 0 -0.110135
0 0 0 0 0 0 0 0 0 0 0 0 -0.105162
0 0 0 0 0 0 0 0 0 0 0 0 -0.100441
0 0 0 0 0 0 0 0 0 0 0 0 -0.0959962
0 0 0 0 0 0 0 0 0 0 0 0 -0.0918391
0 0 0 0 0 0 0 0 0 0 0 0 -0.0879483
0 0 0 0 0 0 0 0 0 0 0 0 -0.0839613
0 0 0 0 0 0 0 0 0 0 0 0 -0.0800381
0 0 0 0 0 0 0 0 0 0 0 0 -0.0761712
0 0 0 0 0 0 0 0 0 0 0 0 -0.0722481
0 0 0 0 0 0 0 0 0 0 0 0 -0.0680822
0 0 0 0 0 0 0 0 0 0 0 0 -0.064091
0 0 0 0 0 0 0 0 0 0 0 0 -0.0598208
0 0 0 0 0 0 0 0 0 0 0 0 -0.0553241
0 0 0 0 0 0 0 0 0 0 0 0 -0.0509471
0 0 0 0 0 0 0 0 0 0 0 0 -0.0457948
0 0 0 0 0 0 0 0 0 0 0 0 -0.0398618
0 0 0 0 0 0 0 0 0 0 0 0 -0.0343486
0 0 0 0 0 0 0 0 0 0 0 0 -0.0275039
0 0 0 0 0 0 0 0 0 0 0 0 -0.0206508
0 0 0 0 0 0 0 0 0 0 0 0 -0.0130404
0 0 0 0 0 0 0 0 0 0 0 0 -0.00388988
0 0 0 0 0 0 0 0 0 0 0 0 0.00615752
0 0 0 0 0 0 0 0 0 0 0 0 0.0248307
0 0 0 0 0 0 0 0 0 0 0 0 0.0384419
0 0 0 0 0 0 0 0 0 0 0 0 0.0551974
0 0 0 0 0 0 0 0 0 0 0 0 0.0735921
0 0 0 0 0 0 0 0 0 0 0 0 0.0957201
0 0 0 0 0 0 0 0 0 0 0 0 0.12208
0 0 0 0 0 0 0 0 0 0 0 0 0.156527
